name,date,rating,content,like
Hiromi Nakamura,2018年10月6日,2,なぜか同じ曲が複数保存される事態が繰り返されていて使い勝手が悪い。音楽の多様性は好みです。,4
塚本淳史,2019年8月3日,1,mp4再生時、アプリをフォアグラウンドからバックグラウンドに変えると曲が2、3秒巻き戻る。 その他のバグもちょいちょいあり、曲聴かせるアプリとはちょっと思えない,5
中島利絵,2019年9月4日,1,聞いてる途中で勝手に曲が消える！！ Bluetoothつないでる時も一旦止めたらアプリ自体が繋がってなかった事になってる。話にならない。,7
黒ごまきなこ,2019年9月27日,1,前まで使えてたのに急に使い物にならなくなった。 曲の途中で急に止まる。アプリも頻繁に再起動を起こす。流石にこれはいただけないです。,14
ゆお,2019年9月29日,1,本当にひどい。曲がどれくらい揃えられているか知らないけれど、料金体系・アプリの使い勝手の悪さで利用する気が削がれる。無料期間中に解約しました,7
a ki,2019年9月30日,2,うたパスとリスモプレーヤーをひとつにしたの失敗だと思う。少なくとも私は使っててイライラする。あとストア自体曲数少ないし、歌詞がない！,12
kaz yama,2020年4月7日,4,時々使いづらくなる。気のせいかなぁ？。,0
shin sasaki,2019年4月13日,4,日本語の歌が充実している。コスパいいし、歌詞見ながら本人の声で曲を聞けるから、カラオケの練習にもなる。,13
筒井達也,2018年11月20日,1,プレイヤー(LISMO)がいきなり開けなくなりガラケー時代からとり貯めてきた曲がほぼ聞けなくなった。 最低にもほどがある、改悪するくらいならさわんなクソが,7
Fメロン,2019年2月22日,2,LISMOの時の方が使いやすかった。マイリストも見づらくなったし、不明なエラーが多すぎる。,28
シグマん,2019年7月4日,1,ずっとオフラインのままログインも出来ず訳が分からないので退会しました。 機内モードでもなく4Gはちゃんとついてました。,0
沼田かおり,2019年9月28日,1,ライブラリが、なかなか安定せず、開く度に、読み込んでばかり。削除も編集もできず、すぐ固まる。元のLISMO、Music playerに戻して欲しい。,13
マツワキケイコ,2019年11月2日,1,他社に替えたらログインできない。購入した曲たくさんあるのに損した,0
アッキー,2019年4月8日,3,純粋に購入した曲をすぐ聞きたいけど、操作がまどろっこしいし、わかりにくいので、LISMOはストアのみ使用、他のアプリで聞いてますが、歌詞がなく不便。,7
Googleユーザー,2018年11月9日,2,音楽を聴いてると突然止まって流れなくなったり、1曲終わってから次の曲に行かないことが多すぎる,2
深琴,2018年11月26日,2,ずっとau使ってるけど、うたパスになってから使いにくくなったように思う。でもこれってスマホの機種変えたせい…？,2
ぶるーべりぃsachi,2019年4月25日,5,毎日使ってます。歌詞も見れるのでカラオケ練習に便利。音もキレイだし、テーマを決めて聞きたい曲フォルダを作れるので活用してます！,62
Googleユーザー,2018年10月28日,2,マイプレイリストが消えている？ なぜですか？不具合が度々では、非常に困ります。アプリ使用事態？？,12
Googleユーザー,2018年11月12日,1,歌詞を検索しても出てこないのが多いこと 。最近の20代の曲ばかりが登録してあること 。40代～に見あった昔の曲 登録されていないことはとても残念でした。,8
Googleユーザー,2018年12月14日,1,何度ログインしてもアプリの詳細しかでない。何度もそしてアプリを開く。その繰り返し。先に進まない なんじゃこりゃって感じ,4
にしえみ,2019年4月23日,2,「購入した楽曲」を購入順に流れるように聞きたい。今は「購入した楽曲」を聞いても一曲ずつしか聞けなくて、次の曲を聞こうとすると操作が必要になる。,6
カス猫,2019年7月21日,1,ウェジェットからの音楽再生が出来ないし再生押すとアプリが開くし、前のLISMOが良かった。改善お願いしたいが無理なのだろうか……,6
Nao,2019年7月22日,1,LISMOは使いやすくて良かったが、これは使いにくいし、アーティスト名が名前無し扱いになっていたり、凄くストレスたまる。LISMOが良かった,10
Ka-ya*,2019年5月27日,1,LISMOに戻してほしい。ダウンロードしてる音楽聴いてるだけやのに、うたパスのせいでわざわざ通信する私の少ないモバイルデータ容量を圧迫する最悪な仕様。,21
伊坪青空,2019年7月14日,1,ウィジェットからの使い勝手が悪すぎる…。逐一うたパスを起動させられるのはどうにかしてほしい。前の方がよかった。,6
dis . s,2019年8月9日,1,突然、ナビに曲名な表示されなくなった。改善どころか、悪くなった。小さな事 かもしれないが、早く改善をお願いしたい。,15
我輩は猫である,2020年4月7日,3,悪くない音楽アプリ。,0
okera hoshi_no,2019年5月12日,1,勝手に統合されてもストリーミングは利用していないし、プレイヤーはLismo playerで出来ていた 「次に再生」は無いし、手間だけが増えて不便,9
。ナック,2018年12月23日,1,糞みたいに使いずらいゴミアプリ LISMOと別れてるときはホーム画面にウィジェット 出しといてボタン１つで曲を流せたのに 今では一回アプリに入らないと曲を聞けない ほんとゴミ。 こんな仕様誰が嬉しく思うの？馬鹿なの？ ほんと使えなくなった しかも一回一回曲が止まるしほんとめんどくさい,17
鷹野夏生,2019年2月6日,4,アーティスト名にスペースが入っていると、歌詞検索でうまく紐付けされないことがあります,2
江頭4時44分,2019年5月26日,1,退会したいのに何度やっても出来ないとかなんなの？そもそも退会の所だけクリック出来ないしさ、いちいちヘルプって所からやらなきゃだし、それでも退会出来ないし…お金返して,11
山田真一,2019年7月24日,1,曲を聞いてると落ちる、不明なエラーが表示される、ID認証エラーが起きる。Android9にしてから不具合多すぎです。,7
新岡ゆり,2019年11月9日,1,とにかく使いにくいし見にくい……音楽聴くのにいちいち開かないといけなくなったの本当に嫌。,4
Googleユーザー,2018年11月9日,1,SDカード内の楽曲が反映されない。 スマートフォン内の動画を非表示にする方法がない。 LISMOと比べて使い勝手が悪過ぎて今後使おうとは思えない,1
猫五郎,2019年8月14日,3,重複した曲を削除したいのに何度消しても 復活してしまうのはなぜ？ なんのための削除なんだか…,2
田中太郎,2019年8月31日,1,カーナビに曲名が表示されないバグは改善されていますが、バックグラウンドで音楽再生していると途中で音楽が止まります。,2
長沢剛志,2018年10月5日,1,何を読み込むのにこんな時間がかかるんだと思う程遅い、そのくせやたらアップデートアップデート騒ぐ割りに何も改善しない、ウンザリする。,5
みやっち,2019年1月7日,5,今のところ不具合も無く普通に音楽を聞いています。ＣＤを買いに行くのは面倒なのでこのまま滞りなく使えるといいな～😆,20
矢島香,2019年4月11日,5,月額がもったいないとなる月がないくらい使い込んでいる。家事に、寝る前に、無心でいたいときに。便利です。,13
播磨みゆう,2019年8月24日,1,歌詞を設定したのに次開いた時に歌詞が消えてしまう曲があるのと、少しの間音楽を止めただけでヘッダーから消えるのが不便,8
ラスくん,2019年3月22日,1,うたパスはフリーズしすぎ。 プレーヤー起動だけで時間掛かりすぎ！ 再生専用アプリでLISMOは残しておくべきだったね！ 早くなんとかしろ！,21
久保濯生光,2019年6月29日,1,ライブラリーをアーティスト名順にしても一部のアーティストが？の所に分類され、読みがな、アーティスト名を直しても？に分類される、アーティスト名順でプレイリストを作りたいのに不便なことこの上ない、どうにかしてくれ,6
高瀬卓也,2019年7月4日,1,LISMO時代に取得した楽曲が正常に表示されない。現状では、他の楽曲の再生にも影響があってまともに使えない,3
宮月由加,2019年8月5日,1,更新したら、ナビに曲情報を表示しなくなった。Google Playミュージックでは表示されるから、アプリの問題だと思う。,14
o_yoshimiewgcヨッシー,2019年6月29日,2,今も、タブレットにインストールのにバグって動かないauショップで純正品を購入したにも関わらず最低！メーカーはキョセラこんな商品を発売するauもauだ！,1
小野寺寿,2019年8月16日,2,Bluetooth通信で車で聴いてますが、8月4日のアップデート後からアーティスト名や曲名が表示されなくなった。,5
哲也簗場,2019年8月22日,3,以前は音楽かけているとロック画面にジャケット表示されたのですが、突然表示されなくなりました。,1
谷田朱里,2019年10月24日,1,再生できないと表示されて聴けない。金返せ！,0
るなまる,2019年7月3日,1,一ヶ月以上前からうたパスが強制終了することをいっているのに少しも改善されません。 いつになったら改善されますか？,3
Googleユーザー,2019年1月28日,4,シーンに合わせて選曲できるし自分が進んで選ばないような曲も聴いて良かったと感じる事があるのでよく使ってます。,6
ゆに,2019年4月18日,1,アップデートしたらLISMOが使えなくうたパスのみになってました。 皆さんと同意見でただただ、使いづらいです。 LISMOに戻して欲しい。 正直、評価もしたくないです。,74
M Ken,2018年12月2日,2,音楽自体は色々なものを聴けて良し。しかし最近曲を聴いてると突然止まる…原因もよくわからないし改善してほしい,10
月うさぎしゃん,2018年9月20日,5,好きなアーティストの聴き放題があるけど、昔好きだった一部アーティストの聞き放題曲が少ない！！ 増やして欲しい！,4
三浦幸子,2019年12月24日,3,少しずつですが聴いています,0
ゆう子黒島,2020年3月29日,5,すごく便利なのですごくいいですね,1
SSフリケイド,2018年10月3日,4,音質は、良いです。もう少しマニアックな曲とか増えて欲しいです。,1
今井康友,2019年6月13日,5,プレイヤーに使ってよし、新曲はすぐゲット出来るし、とにかく便利。音楽好きなら使わない手はないです。,7
マイケル君,2019年8月12日,1,ナビになにも表示されなくなった。 はじめはナビの方が調子悪いのかと思ったけど ここの評価を見たらアプリが悪いんですね。 早急に改善してほしいです。,6
nao ttoo,2019年10月26日,2,新しいスマホに変えてから旧の方が対応していないので使っていますが、使い勝手が悪いです。 旧LISUMOplayerの方が良かったです。 ウェイクアップ再生もないですし。,7
Yousuke Morita,2019年1月28日,1,LISMOに戻してほしいです。うたパスは、アンインストール致します。戻りましたら再度、インストールします。,16
赤塚麻美,2019年8月26日,1,8月23日のアップデート後Bluetoothに自動接続できても強制終了。今まで問題なく聴けていたのにざんねんです。,3
H L,2019年9月11日,1,反応が遅い 何回タップしても曲が再生されなくて諦めてアプリを閉じたら数分後に急に再生される LISMOの方がよかった,6
山中治代,2019年4月5日,4,古いロックの曲があって、今すごくはまっています。もっと曲数があると、星５個です。,16
宇治さん。,2019年3月18日,2,前のLISMOのままでよかった。 新しくした意味がわからない。 使いにくくなっただけだし、プレイリストも消えた。,18
大野大紅,2019年8月14日,1,動作が重いLISMOに戻して欲しい。 聞きたい曲を選択しても変な通信をして再生されるまで時間が掛かる。,14
バチコマ,2019年9月1日,1,改善されてませんけど？笑 プレイリスト再生中に曲いきなり止まるのは何で？聞きたくても聞けない。,4
ハラさん,2019年9月9日,1,米津玄師は別料金だとさ。 あとサウンド変更あったら最高。 おすすめプレイリストがどこぞのおっさんが作ったんだよってくらい古い選曲ばかり。 お金払ってるのに別料金とか闇金融ですか,1
宍野智秋,2019年10月23日,3,一回ダウンロードして。何回も聞けるのが、楽しいよ。,1
大建悠樹,2018年10月6日,4,何故だかホームを押したりスマホを消したりすると音楽が止まってしまう！それさえなければ大満足！,3
山田正明,2019年7月5日,1,最低、再生の途中で何回も停止する。 引き続き再生しようとしても砂時計になりできない。,0
流合瞳,2019年8月31日,2,制限されても表示されてたのがされないときあり聴こうとして1曲押したあと制限されてるからか違う曲聴こうとしたら押されない,1
はっしゃん太郎,2019年9月23日,4,サービスには大変満足しています。ただ他社への乗換時、引継ぎができないのが残念。引継ぎ機能の追加を期待して☆４,22
Googleユーザー,2019年1月4日,1,ずっとauユーザーですが、以前に購入した楽曲が消えており、アプリの都合で再ダウンロードも出来ないのはおかしいと思う,5
Googleユーザー,2019年3月29日,2,曲の数がそれなりにあるのはいいが、ダウンロードした曲が急に全部消えたりしてイライラする,2
・華芽,2019年5月27日,1,すっごく使いづらい。 LISMOの時の方が使いやすかった。うたパス使わないし、端末に入れてるやつだけで探しやすくして欲しい。,17
Harujio 1299,2018年11月7日,2,曲が消えたりプレイリストが消えたり連続再生も出来なくなって最悪です 早急の改善をお願いします,4
まぁゆ,2019年7月4日,1,曲流れないどころか開かない。 ネットワーク障害？使えないのこのアプリだけ。 早く直してください。,9
ここここ,2019年4月20日,1,使いにくいしダウンロードしずらい。無駄な機能が多すぎる。そのくせビデオとかまで再生したりするから余計使いづらい,8
下田徳子,2018年10月9日,2,１曲流れ終わると次の曲が流れず、イライラしかありません。,3
Y I,2019年1月20日,1,聴いてる途中で、急にアプリが落ちてしまう。 再度立ち上げても、続きから聴けない。,10
kimi oh,2019年5月4日,1,LISMOのライブラリが開けなくなった？ 愛着あってLISMO使ってたのに消したの？ 下らないうたパスとLISMOの一本化でもいらついてたのに…最早このクソアプリに用はありません！ミュージックストアでも絶対に曲買いません！,30
koji akiyama,2019年6月14日,1,去年の夏に機種変更したのですが、その前にダウンロードした曲が反映されていません。気にいっている曲が聞けなくなってショックです。,5
Mariko Yasufuku,2019年8月7日,1,更新されてからBluetooth audioで、タイトルが表示されなくなりました。早く改善してほしいです,9
ねね福,2019年10月31日,1,めちゃめちゃ使いづらいし見にくい… ただ好きな音楽を聴きたいだけなのにイライラしちゃう,3
R N,2019年7月20日,4,使いやすいし、いいアプリです！有料ですがマイうたでクラウド保存も出来るし。,1
イノナ,2019年8月9日,2,Player(LISMO)の再生が途中で突然止まり、はじめからになってしまいます。修繕をお願いします。,4
ーアオロー,2019年2月16日,1,テキトーに聞きたい人向けだけど、金払う程じゃないので騙されないように。全曲聴けるわけでもあるまいし,4
Googleユーザー,2018年10月10日,4,プレイリストの無いアーティストも居るので、プレイリストを、もっと増やして欲しい,0
長松明美,2019年6月24日,1,凄く使いにくい。曲も反映されてないのが数曲あったりで。前のLISMOの方が使いやすかった,9
ayuka .T,2019年6月25日,1,LISMO復活させたら？ニーズも高いでしょーに。購入済みの曲聞くのにアプリ立ち上げる度にいらない通信とか腹立つわー (´・ω・｀),15
池田Ryuko,2019年1月8日,2,半年くらい、うたパスで毎月無料ダウンロード機能のせいか、 うたのコインが半年は、当たった事が無くて悲しい😭,15
明美小林,2019年1月1日,5,無料で欲しい歌、懐かしい、忘れてた曲を聴けるのは本当に嬉しいです☺️ 有難うございます😃(^.^)(-.-)(__),5
藤川正人,2019年8月24日,4,Bluetoothでカーナビ音楽情報タイトルが表示されてないまだ。改善お願いいたします。,0
Kyoko Ishikawa,2019年9月18日,5,機種変してもスマホに常駐。長年愛用のお気に入りアプリ。再生中気に入ったら途切れず購入できればイイなあ。Myうた登録みたく。,2
るかわかえで,2019年9月23日,1,繰り返し閉じてますの表示がしょっちゅう出る。曲を聞いてる途中で止まる。改善してほしい。,5
千早達也,2019年7月26日,2,スマホのホーム画面にウィジェットでうたパスと追加しても そのアプリを消したら曲も消え ウィジェットの 再生も またやり直し なのはちょっと問題では 昔のスマホはそんなことなかったの,1
mabodouhu 20,2019年8月7日,1,車でBluetoothで聞いていますが、曲名やジャケット画像を読み込まなくなりました。 早急に対応願います。,4
Googleユーザー,2019年3月24日,4,使い方のコツをつかむ迄はイライラしましたが今は快適。CD録音した曲とMyうたでプレイリスト組めるのが嬉しい。,21
谷直樹,2018年9月16日,1,Bluetoothで音楽流そうとすると勝手にこいつが起動する。 迷惑で悪質,0
light moon,2019年12月21日,1,事前に聞いてた曲が聞けず他の一番からになってる,0
和田正一,2019年2月13日,5,このタブレットには問題点無いサクサクと動き素晴らしいと思います。アプリ機能！♯　　　　スマホの機種には問題点あり確認しましょう!?,3
Kawanami Daisuke,2019年2月24日,1,今までの音楽が全部消えた… 再度ダウンロードしても何も表示されず 本当LISMOの方が断然使いやすかった,23
田部井義昭,2019年6月10日,1,勝手に自動再生するし、ユーザーの設定で切り替えもできないので、使い勝手最悪です。,6
Show TV,2019年9月1日,3,Bluetoothで流していたらいきなり止まる アンインストールしてインストールし直してみたらインストールから固まって一向に進まない,2
智刻法月,2019年9月29日,1,機能面が悪すぎる プレイリストがバグをすぐ起こすし、アプリを開くのも、楽曲を選択し再生するのも遅い LISMOに戻してくれ,11
川村結花,2019年12月23日,5,ライトに好きな曲を取れるので助かります！,1
NAO K,2020年3月29日,1,他のアプリの方が良い,0
中村侑未,2018年11月22日,3,カラオケ機能がなくなったのは非常に残念。他のに変えようかなと検討中。,15
竹本けい,2019年8月7日,4,不具合の報告メールをして早々に対処していただけて嬉しいです。ありがとうございました。,1
Googleユーザー,2018年11月20日,3,少し、短いと思います。聞き放題は、もっと長いのかも？,0
一條州子,2018年11月30日,3,音楽再生ができませんってなるんですが…改善してください。音楽聴けないです。,5
でびちゃん,2019年7月22日,4,とってもいいけど進撃の巨人の歌詞を追加してほしい追加してくれたら星5かなー！,1
kamata yuu,2019年10月11日,1,途中でしょっちゅう止まる。 早く改善してほしい。 ずーとauで使用してきたのに… がっかりです,5
目黒英幸,2019年3月17日,4,欲しい曲がない時がある。大人の事情で出来ない事もあると思うけど今後もｽﾀｯﾌさん達には希望してます。頑張って。,3
藤村明,2019年8月6日,4,昭和の曲、特に歌謡曲走りの全盛の時代で昭和４０年以降がもう少し充実していたら嬉しい。,4
kotori ma,2019年8月23日,1,ストアに行けません。通信に問題ありとのこと。本日の割引購入できず、残念です。,2
Googleユーザー,2019年1月7日,3,多少は、楽しめます!ただ、歌手や曲が少ないです!,0
松尾聖子,2019年5月2日,3,まだガラケイから変えたばかりなので勉強中です。保存した分は退会しても聞けたらいいのにね！保存したってことは買ったと認識してて、保存する所と聞く所を分けて欲しい‼️,8
vioretfizz0815,2018年12月23日,1,使いづらい。ダウンロード済みの曲の検索もできない。次に再生もできなくなった。星１つもつけたくない。,7
東祐孝,2019年6月4日,5,聴きたい楽曲が沢山あるので楽しめます、特にアニソンが一番好きです！！(*｀･ω･)ゞ！,9
増田愛美,2019年8月31日,3,普段よく利用しているのですが、最近急に強制終了したり、バックグラウンド再生ができなくなったりして困っています。,2
増田しぽぽ,2019年8月31日,1,昔買った曲は聴けないし強制終了の嵐で今ある曲も聴けないしなにしてんの……,0
和崎信子,2019年4月21日,5,仕事に入る前に軽く音楽聴くとリズミカルに身体が動きます。聴いていて楽しいわよ❗,10
ゆきの,2018年11月12日,4,なぜかよくマイミュージックにしたのに とまる。 修正の仕方がわからないのでお手上げ状態,2
katchan slump,2019年4月12日,1,以前のレビューが消えてる。 プレイリストだけでは飽きたらなかったのか・・・,0
けーた,2019年6月10日,4,使いやすいんだけどTwiceが日本語版だけになったのが残念…もっともっと曲を増やして欲しい,6
Asagi Sakura,2019年7月4日,1,すぐに勝手にオフラインと誤認して、再生やログインが出来なくなる。,3
エビ,2019年7月26日,1,うたパスを有効にしていないとplayerも使えないなんて❗ただでさえ最初から余計なアプリが入ってて消せないのに❗,5
鳥居直美,2019年3月2日,2,聞き放題に欲しい曲がないことが多く、結局購入することになるので聞き放題分500円はちょっと勿体なかったかなぁ😞,0
Takayuki Endo,2019年3月17日,1,更新の度にマイプレイリストからダウンロードした曲が消えていく。そのつど再ダウンロードが必要になってくる。,3
浦田宏美,2019年3月13日,5,最新音楽から、懐かしい曲まであり、聞きたい時に好きなだけきけるのが嬉しい。,8
博之安芸,2019年7月4日,1,突然、ログイン出来なくなって使えない インストールしなおしても改善せず,3
kogi nottho,2019年3月8日,1,いつの間にか聞けなくなっている。中古店で買うCDのほうが安い。,0
Googleユーザー,2019年5月29日,3,歌詞のせるなら作詞家名を載せないとダメ リスペクトが足りない 作詞だけ載せると語弊があるから作曲者名も必要 編曲や年度まで書いてあれば良いアプリとして認識され利用者も増えるでしょう,3
KINJI FUJISAWA,2019年7月22日,5,音質もよく手軽さがあり、気に入っています。,2
二戸賢,2019年9月26日,5,wmaファイルの楽曲が再生されているにも関わらず音が出なくなりました。今回のアップデートで無事聞けるようになりました。,4
佐藤綾子,2019年11月3日,1,何故かいきなりログインできなくなってしまいました(涙)LISMOの方が良かったな‥,7
Googleユーザー,2019年3月15日,5,懐かしい曲を、いろいろ聴けるし スキップ制限が、なくなったから良いですね,13
南山忍,2018年10月27日,5,毎日使ってます。気分に合わせて多彩な曲で癒されています。,3
昌俊藤田,2019年12月4日,5,とても使い勝手が良いです。,1
Rie Saito,2019年2月23日,3,Myうた保存した曲について。 登録日時順で固定できるようにしてほしいです。,28
さすらいの哨戒天狗,2018年10月27日,1,適当に組まれたプレイリストか上限60曲の保存スペースでしかフル再生できないのはどうなのだろうか,11
かあ,2019年10月4日,1,とりあえず使いづらい。LISMOに戻すか、同じ機能、操作方法にして欲しい。かなりストレスになる。,11
宇佐美千恵,2019年10月8日,2,Myうた登録した曲が何度も消えて、その都度、再ダウンロードしなければならない,4
白米,2019年8月7日,1,更新後からBluetoothからオーディオで曲名やアーティストが表示されなくなった,19
佃隆宏,2019年4月26日,4,アルバムによって、音量をあげたりさげたりしなければならないので、-★ひとつ。,4
Fyu Anz,2019年3月13日,3,R&Bなどの選曲は良いです。もっと数が増えれば嬉しいですがね。ごめん。,2
ねぎみそ,2018年9月29日,1,携帯内にある音楽を選択してから流れるまでがとにかく遅い。なんとかして欲しい,4
LASTIDOL281,2019年8月18日,2,歌詞をリクエストしても反映してくれない。 メジャーな曲じゃないと歌詞ないの？,2
Googleユーザー,2019年3月12日,3,歌詞の表示で、一番下に「他の歌詞」←と表示され、今必要な歌詞が見えない。,6
川下隼弘,2019年9月18日,1,ねぇ？やっぱり利用者からの問い合わせを聞く気がないなら、問い合わせの応募フォームとか要らなくないですか？何度やってもしばらくたってからもう一度お試しくださいってでます。メールアドレスに送っても送信できずに返ってくる。 というか、アーティスト名間違ってる時点で利用者だけでなく、アーティストをもばかにかしてませんか？ AKINO from bless4の海色のアーティスト名がMiiroになっている。 アーティストへのリスペクトがなく、自分たちの仕事への意識の低さ、責任感の無さがこんな事態を招いてるんじゃないですか？,8
Googleユーザー,2018年11月1日,4,アーティストにより、色々音楽性があり、楽しくなることが良い。,0
眞也大平,2018年12月4日,1,曲を聴いてる途中で突然止まる強制的に終了する。突然曲が止まるの辞めて欲しい,6
昭子監物,2019年5月15日,4,自分の好きな曲だけを聞いていられるし、歌詞がわかって良い。,6
東海林成美,2019年3月2日,4,アーティストの数増やしてください。懐かしい曲も新しい曲もたくさん聞きたい🎵,0
Googleユーザー,2019年1月20日,1,別々にして。なんか無理やりお金払わせようとする下心丸見えだし使いにくいし、これはひどすぎる,71
キサラギ,2019年7月25日,1,ジャケット画像が自分の撮影した写真に勝手に切り替わってしまって戻せない なんとかして欲しい,4
野かおり,2020年1月8日,1,インストールしましたが、アプリが更新できなくて使えません！！,0
Googleユーザー,2019年3月3日,1,ローカルに落とした曲が全部消えた それも三ヶ月中に二回も、改善する気は無いのかな,5
安藤隆司,2019年4月27日,4,ライブラリーに選んでも反映されない時があるので改善してください,1
lily,2019年3月21日,5,他の画面見ながらでもＢＧＭとして聞けるので良いです。,2
せがれ,2019年4月28日,1,使いにくい。携帯変えたらLISMOプレイヤー消えたし、アップデートしてるのに消えたままです。,8
中村勝,2019年9月21日,3,歌が好きで、カラオケで歌う為、便利です。,0
林和美,2020年1月23日,5,歌は、私の生きる力です。,1
1974 Mitchi,2018年12月9日,1,プレイヤーを立ち上げるのにコレを経由しなければいけないので、やむおえずインストールしただけです。,3
坂本眞弓,2019年1月1日,4,昔流行った歌もたくさんあるといいですね 全体的には気に入ってます,2
山本航平,2019年6月14日,1,今までも使い勝手悪かったけど、最新のバージョンにアップロードしてさらに使い勝手悪くなった。LISMOに戻した方がいい気がする,19
オカベヨシミ,2020年4月7日,3,韓国民謡や韓国えんか がとても良いですね‼️,0
泉孝吉,2018年11月25日,2,メジャー好きにはとても良い、インディーズBANDが少な過ぎ、コアな音楽好きには不向き、全てが「聴き放題」では無い,1
Googleユーザー,2019年3月14日,3,時々、歌詞が待ちがえて出て来ます‼歌詞がない曲が多過ぎ❗,1
YUJI K.,2019年5月2日,5,使いやすいと思うからか、聞くのには良く使います。,5
小暮ヨシエ,2018年9月18日,1,勝手に立ち上がってうざったい。しょっちゅうだからバッテリー喰うし。こんなの要らないからアンインストールしたいのにできないから更にうざったい！,1
たっち・みー,2019年9月23日,1,三太郎のコインプレゼント抽選ショボくなりすぎｗ宝箱選ぶやつは当たるかな当たるかなってドキドキだったけどリニューアルして初めて応募したら即座にハズレって出てついショボって口に出していってしまったｗ,2
愛山内,2018年11月22日,1,セットリストダウンロードされてくれないし、不都合だらけで使いにくい,11
Tom yan,2019年3月16日,3,使用してて特に不満は感じてませんが、可能ならLISMOプレイヤーに直接飛べるようにして頂きたいです。,24
Googleユーザー,2019年3月21日,1,ファイルマネージャーでは確認できる曲がライブラリに表示されないことがよくある。,1
増子忠行,2019年10月7日,5,90年第から２０００年までの曲が好き。SＭAＰの歌今までの曲がききたい。,3
佐藤愛,2019年5月5日,5,金銭的にベーシックでも聴いているだけでも充分、楽しい,5
山崎雅弘,2019年4月23日,5,うたパスはポイントを使って歌が買えるし最高です。,5
蘇露tanaka,2019年2月2日,3,聞き放題ができて 曲も少し安く買えるのはいいが 聞き放題できる曲が思ったより少ないのが 残念,1
ハーモニークリスタル,2018年12月19日,1,楽曲タップで再生が出来ないけどどうなっているのでしょうか？,3
安彦岩冨,2019年9月9日,5,80年代～現在までの音楽がランダムに聞けて、懐かしさやフレッシュさを 味わっています。,1
かまうち,2019年5月7日,1,以前は問題がなかったが、突然音楽が止まるようになった。,1
三出井,2018年9月26日,1,削除しても、更新通知がゾンビのごとく押し寄せるスパム。迷惑メールと同レベル。,2
松村太一,2019年7月6日,1,このアプリの捉え方が原因でしょうか？ 好きな曲を選んで聞けるものだとばかり思ってたのですが…。,0
フィッシャーきのっち,2019年9月20日,1,アプリが勝手に停止する。 こちらはこのアプリを使っていないのに，ことがある事にアプリ停止のお知らせ来る。,4
tomo,2019年5月6日,3,容量を節約するために不要な曲を削除したいのだが どうしても削除できない！ 非常に困っています！,1
和田正一,2019年6月3日,5,この本当に素晴らしい音楽アプリです使い勝手の良く素晴らしい音質と音色がスマホにマッチングします！,7
Googleユーザー,2019年2月8日,1,以前より使いにくいです。不具合どこがなおってるんですか？LISMOに戻してほしいです。,14
三島望,2019年3月20日,5,毎日楽しく音楽を聴かせて頂いてます🎵 音も良いし、良いアプリと思います。,13
望高瀬,2018年12月23日,1,曲をタップしてもなかなか再生しない… 次に再生が無くなった。 LISMOに戻してほしい…,10
杉浦栄子,2019年7月21日,5,歌が流れている時にコマアシャルは流さないでくだ際お願いします、,1
Ym Cx,2019年9月27日,3,新曲のもっと見るをジャンル別にも追加して欲しい。探しにくくて仕方ない。,3
横田輝美,2020年2月5日,3,好きな歌が有るので楽しいです🌼,0
マルクスジョナサン,2019年4月24日,1,突然バックグラウンドで再生できなくなった もう要らない 色々ダウンロードしてたのにこんなの詐欺だ,4
薔薇はな,2019年4月15日,5,音が良いのと、歌詞が出てきてびっくりしました！,5
Googleユーザー,2019年3月30日,1,以前LISMOで購入したのがうたパスに入らないと聴けないらしい。入ったらいらないメールが来るのでめんどくさいし聴けないので退会しました!!!,2
Googleユーザー,2019年2月11日,3,購入した楽曲を、再ダウンロードするのに、90日より、短くできませんでしょうか。,4
前田和哉,2019年4月3日,1,音楽アプリがなぜ通信しているのか謎 通信制限下では使えないアプリ,3
上村和己,2019年8月13日,5,多くの種類の曲を聴き放題できます！,1
竹松尚志,2019年10月27日,3,最近は他は購入関係なしで無料 でも使い勝手は良い,0
笹原篝火,2018年11月6日,1,Bluetoothが機能しなくなった。つかえない。,2
みみこみみこ,2019年4月14日,2,プレイリストに入れた曲が消えてしまいます、前のLISMOのほうが好きでした,0
ミルク,2018年9月23日,4,再生してて電話などかかってきたときはじめからになるのを直してほしい。,0
ai ai,2018年11月4日,1,MAMAに投票できるのは、うたパスだけ。とあったので、ダウンロードしたが最後のパスコードが入力できない！投票できないなら意味がない‼️,8
伊藤照子,2019年4月13日,5,好きな歌をいろいろ聞けて、還暦をこえてるばぁちゃんですが、ニヤニヤしながら、きいています。,7
ゆかり加藤,2019年5月31日,4,いろんな歌が聞けるし自分の気に入った歌は保存出来る使って居ます,4
伸太郎武田,2019年9月7日,4,ダイレクトに曲を選べないのが難ですが 総合評価はとても良いです,0
Yasuko Demura,2019年6月24日,1,初めてダウンロードしたとおもったら、ログインできない 画面がチラチラ　なんだかな,3
三苫俊哉,2019年9月11日,4,楽しませていただいてます。 聞きたいアーティストが入ってないのが残念ではあります。,0
Googleユーザー,2019年3月3日,1,めっちゃ最低## ダウンロード完了が超遅い、音楽も聞けなくなる、史上最大最低アプリです💢💢,10
Googleユーザー,2019年2月21日,4,色んな音楽が、聴けてうれしい！ 月に10曲フルで聴けるし歌詞も見れるし楽しんでまーす🎶,2
