name,date,rating,content,like
藤高恵美,2020年4月19日,1,歌が保存出来ない状態になって、しかもマイ歌が全く機能しない。くず,0
椎野立,2020年4月18日,1,ギャップレス再生が出来んとか、サイテーやね。全トラックひと続きのアルバムをストリーミングで聴くようなユーザは想定しとらんと云う事か。 あ、今後改善とか要らんよ。削除するんで。,0
az k,2020年4月16日,3,プレイリストのシャッフル再生ができなくなりました。困っています。,0
道広加藤,2020年4月21日,4,便利です。以前使っていたI-dioのジャズチャンネルの代わりに使えます。,0
荒川和子,2020年4月21日,1,使い方が今一分からない。難しい過ぎる。お金払ってるのに。,0
かんめるぱすた,2020年4月20日,1,うたパスプレイヤー、使いにくい。 LISMOにもどして。,0
kenta. def,2020年4月17日,1,初月無料だから登録したら いきなり課金されてる何コレ,0
濱口雅己,2020年4月19日,5,春歌を聴きカラオケでも歌う曲見つかり若い頃思いだし助かりました。,0
大城秀作,2020年4月18日,1,my歌のシャッフル再生が出来ません。,1
チワ丸,2020年4月17日,2,LISMOの時みたいに楽曲の削除はできないの？削除機能は何処にあるの？,5
taka miya,2020年4月19日,1,最悪、使えない。,0
双葉チャンネル,2020年4月18日,1,圧倒的にLISMOのほうが良かった、使う価値はほぼない。,0
宮本ロビン,2020年4月19日,5,とても良い感じです。,0
入澤信二,2020年4月21日,4,使い勝手がよい。,0
堀内真弓,2020年4月17日,1,良いです,0
千葉正義,2020年4月17日,3,見てみなかをからない🎵,0
Tゆうき,2020年3月29日,1,聴き放題っての要らない,4
小澤友嗣,2020年3月17日,4,聴き放題,0
くまモンエイジ,2020年3月22日,2,使いづらい,1
松川恭通,2020年4月18日,1,広告うざ,0
菱田行男,2020年3月26日,5,菱田,0
速藤ユキ子,2020年4月11日,5,パプリカ,0
戸高智彦,2020年4月11日,4,定額で,0
牧谷裕子,2020年3月14日,4,使いやすい🎵,0
浜野緑,2020年3月18日,4,便利です。,0
車田好,2020年4月15日,5,良き音色😁,4
神崎利夫,2020年4月12日,4,いいね,0
S Kawaguchi,2020年4月21日,1,アプリ更新したら購入した曲の歌詞が表示されなくなった。酷くないか？ 歌詞を見ながら曲を聞きたくて購入したのに、戻らないのなら全額返金して欲しい。,0
長谷川奈々,2020年3月10日,5,たすかる,0
江澤喜代美,2020年2月21日,4,ちゃい,0
M.o chisato,2020年2月29日,4,使いやすいと思います。,0
イヌイット松本,2020年3月7日,4,良いです！,0
将成小沼,2020年3月5日,5,いいです,0
田中義久,2020年3月20日,5,楽しいです,0
クジラ諸島,2020年2月18日,5,大変ありがたく使わせて頂いております,0
音在兆子,2020年1月28日,5,アン・ルイス,0
げげげのきたろう,2020年1月29日,5,日吉 エリア,0
秋山みちる,2020年1月29日,5,スマートパスプレミアムのお得感がやっと実感できました。😉👍🎶,0
村上浩子,2020年2月4日,4,何処でも音楽聴けるのは嬉しい,0
加藤慶多,2020年2月11日,2,　座会,0
萬代理,2020年2月22日,4,かきたむ,0
目黒友章,2020年2月7日,4,はなはららららら,0
ふぃると/実況部屋,2020年1月24日,5,楽しいです,0
ヒエロニムスbosch329,2020年2月2日,5,いいよ,0
小坂田信子,2020年2月15日,4,楽しい‼,0
渡辺和明,2020年2月2日,5,よき,0
匡史小山,2020年1月19日,1,バグってます。Bluetoothで音楽流してるときに次の曲に飛ばすと止まります。,0
早坂肇,2020年1月22日,4,おけ,0
秀夫萩原,2020年1月24日,3,楽しめる,0
ART OF LIFE,2020年3月25日,1,『LISMO』のウィジェットからLISMOに一発でアクセス＆操作が出来るので、うたパスは必要ない。LISMOで満足。　XPERIA,17
石川万里子,2020年1月22日,3,たのしみです。これから活用します。,0
加藤高義,2020年1月7日,2,橋幸夫ちっきり茶太郎 静岡県田方郡函南町柏谷930-8 静岡県田方郡函南町柏谷930-8,0
桜,2020年1月8日,1,LISMOのプレーヤー帰ってこい(T ^ T),3
戸塚博和,2020年4月20日,1,　わはまやなん,0
塩見邦明,2020年1月4日,4,古い曲はアレンジしないで聞きたい。,0
藤本誠,2020年2月4日,4,はい。,0
伴信太郎,2020年4月7日,1,ゴミくそ,0
Jarmen Estimada,2020年2月1日,5,ヒカキン,0
山口浩,2020年1月2日,5,なかなかいい,0
??????,2020年1月1日,5,最高です,0
首藤達美,2019年12月31日,5,最高です,0
五十嵐隆,2020年1月11日,1,遅い,1
ようさん,2019年12月27日,4,楽しい,0
尾崎広和,2019年12月19日,1,ありがとうございました。,1
坂瀬誠司,2019年12月17日,3,まずまず,0
浩二水上,2020年4月3日,1,ない,0
角田勇,2019年12月30日,1,ええな,0
まっちゃん,2019年12月19日,5,面白い,0
光明石井,2019年12月20日,4,素晴らしい,0
Yuko G,2019年12月6日,3,スマパスプレミアム会員は好きなプレイリストをラジオ再生できるので、とてもお得です。ただ、プレーヤーとしてのアプリの使い勝手はイマイチ。バックグラウンド再生はできますが、ウェブやツイッターの動画を再生するとアプリが再起動してしまうのでプレイリストの選択からやり直さなければなりません。,0
酒井薫,2020年1月13日,5,ふすしほし,0
G taka,2019年12月7日,4,グー👍 😄,0
qchaninu,2019年12月2日,5,ありがとうございます。,0
藤田めだか,2019年12月1日,3,楽しいです、,0
山田孝仁,2019年11月30日,5,良い,0
室井良友,2019年12月5日,5,最高❗,0
稲垣亮司,2019年11月20日,3,調べにくい。,1
yu coco,2019年11月28日,1,かすアプリ。,1
ひめあけ,2019年11月27日,1,使いづらい,2
瓜生直季,2019年11月25日,1,わやたみ,0
大工R,2019年11月28日,1,ダメ,1
安藤ゆうき,2019年12月28日,4,いいね👍,0
大窪陽一,2020年2月3日,5,使いやすい,0
たなかたくみ,2019年11月19日,3,楽しい。,0
渡邉隆之,2019年11月21日,3,、わわわわ？わ,0
内田剛史,2019年11月2日,3,なきかぁ,0
中島龍吾,2020年2月2日,3,いい感じ,0
松本忠義,2019年10月17日,4,出来る,0
田口奈緒美,2019年9月29日,5,いんじゃね,0
羽根田宣弘,2019年9月26日,2,特にない,0
服部正行,2019年9月27日,2,三浦海岸,0
Mrhr Km,2019年9月27日,3,やとまかわとわき,0
幸男宗像,2019年9月28日,1,使えない‼️,1
株式会社たなか建築工房,2019年9月29日,5,、、サメ、子ろ,0
やんなお,2019年10月2日,5,えき,0
関羽雲長,2019年10月15日,5,とてもよい,0
大場学,2019年12月27日,5,よい,0
すずきあきひろ,2019年12月26日,5,良いね,0
柚木政十,2019年9月5日,1,使いづらい,2
佐々木忠孝,2019年12月11日,3,やめ）,0
うさぎえる大天使,2019年9月3日,3,６7/□９mrv（vんz００cびcＫＯz4zxx0-n あn（q(^-^q)(-.-)Zzz・・・・）lcー、２８ー９xbCA/%※,0
ヤスユキ超変人,2019年9月3日,5,ありがとうございます😊,0
大塚栄二,2019年8月20日,4,Atわま,0
KAWAGUCHI GUCCI,2019年8月12日,1,使えない,1
キリット,2019年8月8日,5,６v,0
川島寿彦,2019年8月9日,3,そこそこ良い,0
山岸哲也,2019年7月28日,1,くだらねぇ,0
高橋孝誌,2019年8月10日,5,ちゅyf,0
NORIKO HAYAKAWA,2019年7月27日,5,(*ﾟ∀ﾟ)(*⌒∇⌒*)(*≧з≦)(*ﾟ∀ﾟ人ﾟ∀ﾟ*)♪(*≧ω≦)-^)／＼(^¨、、( ^-^)ノ∠※。.:*:・'°☆＾＼(^-^)／(*⌒∇⌒*)-^)／( ^-^)ノ∠※。.:*:・'°☆( ^-^)ノ∠※。.:*:・'°☆(、(　＾∀＾)(　＾∀＾)＼(^-^)／(*⌒∇⌒*)＼(^-^)／＼(^-^)／＼(^-?@^)／d=(^o^)=b　＾∀＾)d=(^o^)477477♭=b,0
クスイヒデシ,2019年7月26日,3,いいかも,0
山口真司,2019年7月28日,5,楽しい,0
池田篤,2020年3月19日,5,いい,0
はくまい。,2020年4月18日,1,正直な感想だと、曲を買わせたいのかなぁと思います。終了してしまったLISMOを使用していましたがそちらの方が音楽の購入や曲の聞きやすさが断然違います。 LISMOが終了してこのアプリをおすすめされたけど使い勝手が悪くて、LISMOで出来た事がとてもやりづらくなりました。 もしうたパスも終了する時が来たらLISMOを戻して欲しいです。 LISMOが早く戻ってくるの待っています。,0
向山喜美子,2019年6月30日,5,とても気に入りました。サザンがあって嬉しいですが、山下達郎がないのが残念です。,3
平川晋也,2019年7月6日,5,うたパス,0
ken matsu,2019年7月19日,1,いらない,0
二階堂文男,2019年6月29日,2,？？,0
上村修,2019年6月30日,1,凄く好きなナンバーが沢山,0
なかいゆうじ,2019年7月13日,4,らも,0
浜崎誠,2020年1月3日,5,はい,0
若尾由美夫,2019年12月28日,3,無し,0
榎本豊,2019年7月2日,4,はや,0
吉村竜喜,2019年7月14日,3,ありがとう,0
伊藤輝久,2019年7月10日,5,聴ける 楽しい,0
よしだとしみつ,2019年7月18日,4,不要❗,0
山下周治,2020年3月16日,3,良い,0
桜トラキチ,2019年7月2日,5,,0
大山修一,2019年8月14日,5,かあかきあなわ、？,0
まるまる,2019年6月21日,5,幅広く歌が聴けるので日常の一部です！！,1
ぱぱ,2019年6月27日,5,ltd. / as,0
杉村美知江,2019年7月3日,1,つまんない,0
青木美華,2019年6月25日,5,楽しい😆💕✨,0
HIRO hiro,2019年6月22日,5,良い,0
田村栄子,2019年6月1日,5,懐かしい曲がうれしいね‼️,2
村山元,2019年6月5日,4,BUCK-TICK最高,1
北本新吾,2019年6月8日,4,とてもいい,0
Mika Shimatani,2019年6月4日,3,使いやすい,0
板野聖行,2019年6月2日,5,good,0
平井正行,2019年5月17日,2,鳰の湖,0
Sakaさかもと,2019年5月19日,1,ツタマツム(*^^*)( ^-^)✨✨😋qqqo psalm to go into 😏qqq😆😜😭😫😿😳😳😳ノ∠※。.:*:・'°☆g@-.d:😏->(^○^)d=(^o^)=bo(^o^)o(*´-`)(〃⌒ー⌒〃)ゞ(〃⌒ー⌒〃)ゞ(〃⌒ー⌒〃)ゞ(●^o^●)w@rewwre @ezweb.ne.jp evolution w for @😚(≡^∇^≡)d(⌒ー⌒)!o(^-^o)(o^-^)o,0
Norio Kuzuu,2019年5月18日,3,なな,0
茨木隆秀,2019年5月29日,5,良いwww,0
おかとも,2019年4月30日,1,LISMOの頃が1番良かった｡ 使い勝手がどんどん悪くなりますね。 ただプレーヤーとしてバックグラウンドで再生してもらえるだけでいいのですが､それもできなくなっている｡,17
ウォーカーアレン,2019年4月30日,1,何でLISMOなくしたんだろ(・_・?) ただただ使いにくくてめんどくさい……,21
ドラ山正博,2019年5月14日,1,LISMOに戻せ、曲を買わせる為にあるクソアプリ。,2
酒井とめを,2019年5月15日,5,小田和正さんの歌は何を聞いてもいい,1
藤本茂樹,2019年5月18日,4,さｙ．ａ、ム,0
わたかべおさむ,2019年5月2日,5,？？,0
井上彰子,2019年4月30日,1,わかりにくい,1
高岸恵,2019年5月3日,5,はてな,0
おくやまえいお,2019年9月4日,3,👍癒される,0
清水英孝,2020年2月8日,5,めっちゃ良い,0
TAKESHI SAKUMA,2019年5月2日,5,👍,0
萬田剛士,2019年5月3日,4,♥,0
峯石守,2019年4月25日,5,いいです,0
内門修一,2019年4月28日,3,使えます,0
高橋幸治,2019年5月7日,3,いいね,0
川北浩司,2019年5月11日,5,いいね,0
満窪敏,2019年5月3日,5,楽しみ,0
MA CA,2019年4月18日,2,起動しても重いし、音楽聞いててもバックグラウンドじゃないからアプリ消したら音楽聞けない。前はバックグラウンドで使えてたから結構愛用してたのに。もういらないです。,19
勝又和博,2019年4月19日,5,いつも楽しんで、おります,1
タヌキタヌ,2019年4月19日,1,使い難い,1
ゆたによう,2019年4月23日,5,なし,0
kuro matsuoka,2019年4月22日,5,聞きやすい！,0
佐藤太郎丸,2019年4月22日,4,最高！,0
貞岡直人,2019年4月24日,5,使いやすい♪,0
上田佳子,2019年4月25日,3,🐼🐥🐓🐥 、り,0
田中聡,2019年4月23日,5,素敵💖,0
柏原達子,2019年4月7日,2,使いずらい。,1
K K,2019年4月5日,5,最高です！,1
Ryuji Hosono,2019年4月13日,3,判らない,0
渡辺まゆみ,2020年3月23日,4,　　　　　　 　,0
能村英子,2019年4月11日,5,良いです,0
大慶勝行,2019年4月9日,5,いい,1
松浦眞,2020年1月17日,3,,0
Kaoru itokawa,2019年4月5日,1,此のアプリは有料の為➕仮携の為ご使用致しません。auからの代行端末機ですので尚更此方のｱﾌﾟﾘは御使用出来ません。,1
神谷豊秋,2019年3月20日,3,特にない,0
市村眞也,2019年3月16日,3,.ttみ,0
鈴木孝義,2019年4月5日,1,つまんない,0
5566 okok,2019年3月14日,5,良いです。,1
和平貴也,2019年3月17日,5,イイネ～☺️,0
Googleユーザー,2019年3月20日,5,楽しかった！,0
Googleユーザー,2019年3月19日,5,ありがとうございます。,0
Googleユーザー,2019年3月14日,3,良いかな,0
Googleユーザー,2019年4月1日,5,最高です‼️,0
辻野慶一,2019年4月6日,5,はそ,0
内倉順,2019年4月23日,5,なし,0
move Cosutom,2019年3月31日,5,グッディ,0
鈴木カヨ子,2019年3月13日,5,とても良い,0
石橋智也,2019年4月15日,5,良い！,0
キラキラ木漏れ日,2019年4月23日,5,最高ー！,0
中嶋紀子,2019年4月23日,5,お気に入りです。,0
馬場宏,2019年4月2日,5,使い勝手が凄く良いね( ^-^)ノ∠※。.:*:・'°☆,1
こん,2019年3月27日,5,最高クラス🍀🎵,0
蛯名未来男,2019年3月24日,5,最高です,0
相川ぽんず,2019年4月4日,5,いいね,0
セイリュウセイリュウ,2019年3月26日,1,最低。,0
Googleユーザー,2019年3月17日,4,最高👍,0
Googleユーザー,2019年3月6日,5,？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？,0
山田茂十夫,2019年9月20日,5,からかにか,0
中西敦,2019年4月21日,5,星5つ,0
Googleユーザー,2019年3月19日,2,いあね！,0
佐藤正純,2019年3月13日,5,うたパス,1
Googleユーザー,2019年3月11日,5,香と,0
大門知子,2019年3月16日,1,んー,0
Ken Yoshio,2019年5月29日,3,なな,0
ゼウスGOD,2019年3月20日,5,にゃん,0
Googleユーザー,2019年3月1日,3,そこそこよい♪,0
初心者ベーシスト,2019年3月13日,5,使い良い。,0
Googleユーザー,2019年3月13日,5,すごくいい,0
Googleユーザー,2019年3月14日,5,好きです,0
KAZUHIRO YAMAGUCHI,2019年3月16日,3,いいねぇ。,0
Googleユーザー,2019年3月16日,5,良い,0
Googleユーザー,2019年3月19日,4,良い(^^),0
井上祐次,2019年2月17日,5,いーーね！,1
安浩佐藤,2019年5月27日,2,ライフ,0
Googleユーザー,2019年2月20日,4,よかった,0
Yuri Arisa,2019年1月22日,2,広告の通知が邪魔だけど、通知をOFFにすると必要な通知までブロックされてしまう。音楽プレイヤーとしては使いづらい。,21
Googleユーザー,2019年1月17日,1,LISMOが一番なので、別にして欲しい,28
菅田正美,2019年5月5日,1,ＲＤＤＥできる,0
Takahiro Toyama,2019年3月22日,3,はえああた,0
Googleユーザー,2019年3月30日,5,なぁーんだ🍙ぜ,0
三浦博和,2019年1月17日,5,うたパス,5
萩原勝,2019年4月18日,3,普通です,0
Milk,2019年1月19日,4,👍,2
Googleユーザー,2019年1月18日,5,使いやすい,1
星正章,2019年3月18日,1,さぁ,0
平岡俊二,2019年3月19日,2,なかか,0
青空青空,2019年7月6日,5,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,0
月輪之磊三,2019年5月26日,5,良いかも,0
Googleユーザー,2019年1月24日,5,いいよー,0
坂野亜矢子,2020年2月13日,1,良い,0
森泉香織,2019年4月28日,3,good,0
めどたかし,2019年2月10日,5,最高,0
勝ち点3,2019年3月19日,5,楽しい,0
Googleユーザー,2019年3月14日,2,さくら,0
鈴木友和,2019年1月18日,5,d=(^o^)=b,1
篠塚吉範,2019年1月8日,5,✌️,3
Googleユーザー,2019年3月14日,5,良い,0
鳥井祐太,2018年12月14日,5,musicplayer（LISMO）が使えないとお困りの方、ウィジェットを置けば大丈夫です。同じ名前のウィジェットがあるので、それをホーム画面に置けばタップするだけで開けます。お試しあれ。,39
藤原淳子,2019年4月20日,4,差炉ほほば,0
森和孝,2019年6月14日,1,ゴミ以下,0
Googleユーザー,2019年1月3日,5,👍 いいね！を押す,4
近藤祐紀雄,2019年1月15日,1,わかない,0
今野静夫,2018年12月30日,5,最高です😍,4
Googleユーザー,2018年12月21日,5,分からん,2
ダニエル武垂木,2019年6月7日,5,使いやすい,0
maki tanaka,2019年1月12日,5,よか,1
田口勉,2019年1月3日,3,いい,0
ry ki,2018年12月3日,1,とにかく酷すぎる　音は切れるネット操作中も　音が切れてイライラするau辞めようかな,7
Googleユーザー,2018年12月11日,5,みやすいです。,0
永田恭教,2019年6月10日,3,ぬやますなる,0
Googleユーザー,2018年12月5日,5,( ・∀・) ｲｲﾈ！,1
新井順子,2018年12月11日,5,良い❗,0
Googleユーザー,2018年12月1日,5,楽しいです,1
Oda Taiko,2018年11月15日,1,聞けば聞くほどあなたの好みに近づくプレイリスト？？←結構長く使ってますが、何時になったら好みのものにしてくれるのやら。聞く気もおきない歌手の歌ばっかり並べてくる。 追伸 ２ヶ月たち、改善されるどころか、～をよく聞くアナタへおすすめ、に 一度も聞いたことのない、名前すら知らない歌手の名前が出まくる。 何？これ？？,12
dandy kimuhi,2019年6月14日,1,あきた,0
真左幸関,2019年4月12日,1,特に無い,0
uda sji,2018年11月7日,1,YouTube以下,0
坂本康平,2019年5月7日,2,おお,0
石原照人,2018年11月21日,5,いやーん,0
エルグランド,2018年11月1日,5,良いねぇ‼,1
Googleユーザー,2018年12月18日,3,楽しみです,0
Googleユーザー,2018年11月6日,5,面白い,0
Googleユーザー,2018年10月23日,5,料金比較,0
Muroy Aimy,2018年10月25日,1,意味不明,1
柏谷美希,2018年10月28日,5,使いやすい,1
池田千佳子,2019年3月13日,1,いまいち,0
hajime kuro,2018年10月3日,4,Listen with がおもしろい,4
南谷岳志,2018年10月6日,5,おもしろかった,0
Googleユーザー,2019年3月19日,5,😊😊😋😊😊😊,0
生方誉洋,2018年10月10日,5,素晴らしい❗,0
N k,2018年9月22日,2,歌詞の色変えが復活したが歌と合っていない。速すぎたり、遅すぎたりと歌詞を見ながらは歌えない。,3
Googleユーザー,2018年9月30日,1,バグる。なぞい,0
Kanda Mune,2018年9月26日,1,使いにくい,4
山口茂樹,2018年9月14日,1,いはない,1
賢二高橋,2018年10月3日,1,とにかく遅い,2
くりくりまろん,2018年9月29日,1,不要アプリ,4
Googleユーザー,2019年4月1日,5,はほ,0
ババロアみゆ,2018年9月26日,1,最悪,2
Googleユーザー,2018年9月28日,5,とってもいい‼️( v^-゜)♪,0
Hiro Hama,2018年9月21日,4,良いよ,0
Arthur Hennsy,2018年10月3日,1,不要,2
09 12,2018年9月4日,1,LISMOが使いやすかったです。操作があっちこっちに散らばっていちいち面倒。リストに入れるなりがもっとかんたんになってほしい。スクロールもボタンの位置もよくない。再生途中で止まることごが増えた。使いやすいウェジェットが欲しい。,9
KEIKO BABA,2018年9月4日,3,音質は悪くない。歌詞も出るようになり、プレイリスト等の編集はめんどくさいが覚えれば大丈夫。メジャーなアーティストはたいがいあるので良いと思います。,5
栗山大雅,2018年9月7日,3,米津玄師さんの曲とかMyうたに出来なくて残念感がぱねーッス もっとダウンロード出来る曲増やしてもらいたいです‼,0
榊原麻記,2018年8月26日,1,少し前まで普通に聴けてたのに、いきなり曲の途中で強制終了でまともにフルで聞けなくなった！,6
Googleユーザー,2018年9月2日,5,今まで、普通のうたパス使っていた。良かった。,1
Googleユーザー,2018年8月28日,3,聞き放題でマルシェ出店の時に流しています(^^♪,5
Takashi Uchigasaki,2018年9月12日,1,Bluetoothで接続すると勝手に起動して、意地でも使わせようとするのが嫌になりました,3
lily Flower,2018年9月10日,5,とても使いやすくて良いアプリだと思います。曲を買うのにお金は必要ですが、私は、自然と溜まっていきました。,0
姫野芹香,2018年9月12日,3,LISMOは使いやすくて良かったです。聴き放題はいいと思います。もう少し月の枠を増やせるといいと思います。,2
Googleユーザー,2018年8月23日,5,もっと早く「うたパス」利用してたら良かったと思うくらい気に入ってます。家事等しながら聞いています。,2
TAKAFUMI MARUYAMA,2018年8月20日,1,LISMOだけでいい！分離希望！、、、、、って統合したときに書いたものの,13
Googleユーザー,2018年8月28日,5,聴き放題で色んなジャンルを聴いて、ストレス発散しています。,1
北小路綾子,2018年8月22日,1,Lismoの方が使いやすかった。,13
秋生夕海,2018年9月6日,2,突然起動出来なくなったから。なぜ？,0
みき,2018年9月5日,4,listen Withという機能良いです。アーティストとチャットが出来るの貴重な場所です,2
hide O,2018年8月28日,1,サイドメニューのおすすめアプリとスプラッシュ広告が邪魔,4
犬井和実,2018年8月24日,1,更新したら全部曲が消えた。,2
金,2018年8月18日,4,おっ!!対応早くて助かるわ～,5
石川栄子,2018年8月18日,4,聞き放題が充実してます❗検索とかできるんですか？,1
木皮進一,2018年9月4日,5,最高に良かったですし感謝してます。,0
Googleユーザー,2018年8月27日,1,広告がウザすぎる,5
Googleユーザー,2018年8月26日,4,若者から老人まで使い易い。,1
TK0777 24T,2018年9月6日,4,Update Version,0
しまっち,2018年8月21日,5,最高のアプリです！,1
Benaya,2018年8月20日,1,なくなれ,4
山田節也,2018年8月17日,4,いいよ👌,3
二宮隆寿,2018年8月21日,5,音良好,1
Googleユーザー,2018年9月1日,5,最高です❗️,0
斎藤宏,2019年8月11日,5,すごくよい,0
Googleユーザー,2018年8月21日,5,最高,0
武藤小百合,2019年6月1日,5,楽しい,0
y yokozawa,2019年4月26日,5,😉😊😉😄😉😊😄😉😉😄😉😋😉😄😄😲😜😳😉😭😸😜😊😊😏😊😁😋😊😊😄😉😊😊😁😋😭😭😭😠😪😪😠😢😠😢😠😢😜😨🐭😒😅😏るち,0
はいなま,2018年8月3日,2,更新はどうでもいいけどカラオケが出来なくなったのは正直にいってマジでひどい。自分の歌えるキーを探したり手軽に生の音を聴ける最高の機能だったのに１日でも早く戻してほしい,18
Tatsuhiko Kagami,2018年8月9日,2,"いつの間にかのバージョンアップで歌詞の色替えとスクロールが無くなるという改悪で使いにくいアプリになった。 
プレイリストも間違えて同じ曲を入れてしまったときは２つも登録しなくていい 他にも改善要望はありますが…",3
Googleユーザー,2018年8月4日,1,カラオケ削除とか頭いかれてんのか？今までで一番の改悪。代わりに見たくもないランキングが表示とか嫌がらせにしても悪質極まりないからもはや内部スパイの仕業とも思える,9
水陸松ガール,2018年8月9日,2,"容量もあってダウンロードも出来るのに毎回毎回プレイリストにダウンロードした曲が入っていないし、再ダウンロードを繰り返すと後から何曲も同じものが出てくるから削除するのが面倒、最新版にダウンロードされてるのに不便。 
おまけに以前のLISMOプレイヤーでは出るのにうたパスでは表示されないとか意味がわからない",6
KY,2018年8月3日,2,歌詞の自動スクロールが全然動きません。自分は歌詞を見ながら聴くのが好きなのに、楽しみが無くなりました。どうしたら直りますか？,13
田中一郎,2018年8月13日,1,"auはうたともの頃からユーザーが望まない改悪ばかりを繰り返している。 運営している連中は携帯で音楽を聴くという事が無いのかね？ 
鼻くそみたいなアプリに成り下がった。",5
satoru abe,2018年8月6日,3,Googleプレイでアップデートしてから歌詞の表示がおかしくなり、スクロールやカラオケの歌詞表示がされなくなりました。,7
Re,2018年8月14日,2,歌詞のスクロールがなくなったのがちょっと。歌詞のスクロールだけは本当に戻して欲しいです。自動で動かなくなったし、そこだけでいいんで戻してください。,4
Googleユーザー,2018年8月8日,1,設定でお知らせ来ないようにしてあるのに来る～気持ち悪い❗本体の設定もお知らせ来ないようにしてあるのに↓後、カラオケなくなって悲しい😖,8
井上飛鳥,2018年8月15日,3,前の方がよかったです。使いづらくなりました。,6
親愛隊ケンオウ,2018年8月3日,2,アップデートするのはいいが、 歌詞の自動スクロール機能とカラオケが無くなった！ 結構重宝はしてたのに‼,9
日蔭忠勝,2018年8月3日,1,このアプリau中でもひどくなった、昔のほうがもっとよかった。画面は、ちらつくし。,10
石野秀樹,2018年8月15日,1,カラオケ機能なんで消したのよ？色々調整するのめんどくさくなっただけでしょ？,2
Yuta Imaizumi,2018年8月5日,1,歌詞の自動スクロールが出来ないなは最悪 自動スクロールがあったからこそ、使ってたのに,6
Twintail,2018年8月2日,1,かってにインストールするんじゃねえ！ クソ過ぎ。,7
ケータ,2018年8月3日,1,インストールされたお陰で使いにくくなった。,4
北崎総司,2018年8月6日,1,カーナビのBluetoothとの相性がクソ過ぎる,4
さいたまクエ,2018年8月2日,1,勝手に インストール！ 怖すぎ,12
Googleユーザー,2018年8月22日,1,これ直せない,0
Googleユーザー,2018年8月13日,1,全然ダウンロードできない❗️,0
Googleユーザー,2018年8月16日,4,好きな曲が、探しやすくて便利です❗️,0
N N,2018年8月6日,1,使い辛い,4
左近文秀,2019年8月6日,2,だからあな,0
Googleユーザー,2018年8月13日,2,無料楽曲ダウンロードエラー,0
山本高彰,2018年8月5日,1,いらねー,2
Googleユーザー,2018年10月11日,1,なし,0
男戸田聖,2018年8月2日,3,普通,5
sattyan3104,2018年8月3日,1,ゴミ,4
Googleユーザー,2018年8月16日,5,d=(^o^)=b,1
Googleユーザー,2018年8月2日,1,以前は使い勝手が良かったので利用していましたが、更新してからはバックグラウンド再生ができなくなってしまい、非常に使いづらいです。これなら他のアプリを使った方がいいですね。最初から勝手にインストールされていたのもどうかと思います。,7
這鹿作者様BigfaceAlien,2018年8月2日,5,"なんだとぉぉぉ…( ﾟдﾟ)！ midi形式も一発で聴けるなら評価、 他の音楽アプリより工ｴｴｪｪ(´д｀)ｪｪｴｴ工♪ 
勝手にインストールされるのは嫌だけど、御主やりおるのぉ♪ こういうアプリを探していたのだよ。(≧∇≦) m(_ 
_)mやっぱり要ります。評価下げて御免なさい。",2
とうからし,2018年8月25日,1,うたパスになってから車のBLUETOOTHで歌が聞けなくなった。LISMOの方が良かった。しかもアンインストールが出来ない！最悪！,2
hori 000,2019年7月7日,1,問題点をメールで送ろうとしたらアドレスが無いと表記されたのでここに記入します。 私はAndroidのSHV42でこのアプリを使い、音楽をいつも聴いています。 音楽はUSBの楽曲ファイルをパソコン経由でスマホのSDカードに入れているのですが、USBで215曲入ったファイルを転送したところ、このアプリの「アルバム」では115曲しか表示されず、残り100曲がなぜかバラバラになっていました。100曲も探しだしてプレイリストに登録するのも面倒です。一応アプリは最新版ではありますが、バグが発生したのでしょうか？ 急ぎではないですが、この問題を改善してほしいです。よろしくお願いいたします。,0
ひょ子,2018年8月26日,1,勝手にプレーヤーが起動するようになって意味が解らん。つーかそもそもLISMOだけで良いのになんで要らん事したよ？,2
searren 386,2020年4月17日,1,LISMOで音楽を聴きたいだけなのに余計なauアプリを入れさせられ、以前とは比べ物にならない程に使い勝手は劣化。邪魔なauアプリをまとめて削除しようとすればシステムアプリで削除すら出来ない糞仕様。,0
環萬芭貴院,2020年4月19日,1,うたともがあった時代が懐かしい LISMOから 最悪の改変は続いており酷すぎる 史上最悪の音楽アプリ 即行アンインストール,0
吉田健一,2018年8月2日,1,auやめたのに更新だと恐いな？,8
武内夢真,2019年5月26日,5,はたらたわぬやかわたやちはか、たらなりらたはたひ（さたほたやたさあやたはたらよまなてやかさりまかまなちわやまやはよみにまにゆるらはなわまたあかゎ,0
西村京,2018年8月3日,1,勝手にインストールは止めてください。,3
Googleユーザー,2018年8月14日,2,やり方分かりにくいし前の方が使いやすかった,2
Googleユーザー,2018年8月3日,5,勝手に更新されましたが、たくさんの気に入るアーティストのうたを聞けるからファイブスター,2
フリーダ,2018年8月3日,1,勝手にインストールとかうざい。,0
康仁塩島,2018年8月3日,1,おまえの消しか方教えろ。,2
東珠美,2018年8月8日,2,ジャニーズ系の曲がないからから揚げ退会をします!,0
幾野昌代,2019年4月19日,3,五木ひろし,0
Naoki Abe,2019年8月5日,1,いらない,0
松本佐代子,2019年8月11日,1,趣味ではない,0
守川真紗己,2019年10月26日,3,ままま、や,0
