,review,Author Name,Review Date,Reviewer Ratings,Review Body,Developer Reply
661,689,みぃ,2016年3月30日,1,なんでボカロアニソンなさ最低それ月額利用高い信じられ無料いいボカロアニソン少ない本当に月額いいボカロアニソン増え文句ない,KKBOX International Limited2016年5月24日ご利用ありがとうございます。ご希望の楽曲がございましたらKKBOXオンラインサポートまでリクエストください。→http://cs.kkbox.com/jp/
662,690,yoshiki hirayama,2016年3月26日,4,プレイリスト多彩音楽聴きなり料金高いハードル低いライトプランあれ,KKBOX International Limited2016年5月2日ご利用ありがとうございます。KKBOXは月額980円の音楽配信サービスとなります。現時点でライトプランはご用意いたしておりません。ご了承くださいませ。
663,691,がさ,2016年4月1日,4,いい思いbacknumberないつらいあと!!!少ないアプリいい値段,KKBOX International Limited2016年5月30日ご利用ありがとうございます。リクエストいただきましたアーティストに関しましては、現時点では権利許諾の関係で難しい状況です。今後ラインアップの拡充に努めてまいります。
664,692,nirak iromok,2016年3月21日,2,ナオト・インティライミオルゴールないなん??アプリしよ好きアーティストなく困っ無料ダウンロードなぜ,KKBOX International Limited2016年5月2日ご利用ありがとうございます。リクエストいただきましたアーティストに関しましては、現時点では権利許諾の関係で難しい状況です。今後ラインアップの拡充に努めてまいります。
665,693,ヨーグリーナ,2016年4月5日,3,値段なる値段種類少な驚き隠せ払っそれなり揃え,"KKBOX International Limited2016年5月30日ご利用ありがとうございます。現在2,000万曲を配信いたしておりますが、お客様のご希望の楽曲がなく申し訳ございません。ご希望の楽曲がございましたらKKBOXオンラインサポートへリクエストください。→http://cs.kkbox.com/jp/"
666,694,よねだしゅんや,2016年3月25日,5,無料音楽アプリ最高峰結構大丈夫広告すくこれ求めミュージックアプリ,KKBOX International Limited2016年5月2日利用ありがとうございます。引き続きKKBOXで音楽ライフをお楽しみください。
667,695,ツムラケータイ,2016年3月31日,2,値段高い安く出来みんな無視するアプリ使え,KKBOX International Limited2016年5月24日ご利用ありがとうございます。KKBOXは月額980円の音楽配信サービスとなります。値段の変更の予定はございません。ご了承くださいませ。ご不明な点がございましたらKKBOXオンラインサポートへご連絡ください。→http://cs.kkbox.com/jp/
668,696,酒井千尋,2016年4月11日,4,惜しい途中時々途切れ,KKBOX International Limited2016年6月1日ご利用ありがとうございます。お客様の貴重なご意見を参考に、今後ラインアップの拡充に努めてまいります。ご希望の楽曲がございましたらKKBOXオンラインサポートへリクエストください。→http://cs.kkbox.com/jp/
669,697,-Ryoya-,2016年3月23日,4,アプリ閉じ止め放置する途中消えそこ改善いただけ,KKBOX International Limited2016年5月2日ご利用ありがとうございます。曲が途中で消えてしまうとの事ですが、その後いかがでしょうか？まだ続くようでしたら原因をお調べいたしますのでKKBOXオンラインサポートへご連絡ください。→http://cs.kkbox.com/jp/
670,698,ブランドーディオ・,2016年3月20日,1,ないコブクロ大好きコブクロ何一つないゆう,KKBOX International Limited2016年4月22日ご利用ありがとうございます。リクエストいただきましたアーティストに関しましては、現時点では権利許諾の関係で難しい状況です。今後ラインアップの拡充に努めてまいります。
671,699,mmr hrom,2016年3月31日,1,つい10検索全部出来オフラインオンライン出来なっ検索出来キャッシュ音楽聞けなっ改善,KKBOX International Limited2016年5月24日ご利用ありがとうございます。その後いかがでしょうか？原因調査させていただきますので詳細をKKBOXオンラインサポートへご連絡ください。→http://cs.kkbox.com/jp/
672,700,池田毅,2016年4月4日,4,すごく良い!!30いえ無料スゴ!!これアーティストww,KKBOX International Limited2016年5月30日ご利用ありがとうございます。引き続きKKBOXで音楽ライフをお楽しみください。
673,701,ちぴろのちゅけやぶ,2016年3月23日,2,リピートリピートできずっと聞い聞くできもし出来る教え,KKBOX International Limited2016年5月2日ご利用ありがとうございます。1曲リピートはご希望との事ですが、 再生時間軸の下の列に5つのアイコンがあります。 四角の矢印のアイコンの上に「①」のマークがある場合1曲のリピート再生モードとなります。ない場合はアイコンをタップし「①」にご変更ください。その他ご不明な点がございましたらKKBOXオンラインサポートへご連絡ください。→http://cs.kkbox.com/jp/
674,702,H2R ninja,2016年4月1日,1,プレミアム会員登録...インターネット接続お金払っ出来ほか出来るインターネット接続無い...,KKBOX International Limited2016年5月30日ご利用ありがとうございます。その後いかがでしょうか？ご不明な点がございましたらKKBOXオンラインサポートまでご連絡ください。→http://cs.kkbox.com/jp/
675,703,marshmallow nene,2016年4月8日,4,無料期間使用結構使い少なかっ本家あと強制終了たまにある,KKBOX International Limited2016年5月30日ご利用ありがとうございます。お客様の貴重なご意見をご参考に、機能改善に努めさせていただきます。
676,704,浦田優代,2016年3月26日,4,とってもいい,KKBOX International Limited2016年5月2日ご利用ありがとうございます。KKBOXは月額980円の音楽配信サービスとなります。ご不明な点がございましたらKKBOXオンラインサポートへご連絡ください。→http://cs.kkbox.com/jp/
677,705,Lei Shiina,2016年3月22日,2,アニメソングアニソンアニソもっと出し,KKBOX International Limited2016年5月2日ご利用ありがとうございます。お客様のご希望の楽曲がございましたらKKBOXオンラインサポートへリクエストください。→http://cs.kkbox.com/jp/
678,706,高坂穂乃果,2016年4月7日,5,アニソン少ないラインMusicまし少ない感じ入れ,KKBOX International Limited2016年5月30日ご利用ありがとうございます。リクエストいただきましたアーティストに関しましては、現時点では権利許諾の関係で難しい状況です。今後ラインアップの拡充に努めてまいります。
679,707,たじりきょうこ,2016年3月26日,5,いいいい無料聞けなる悲しいずっと無料,KKBOX International Limited2016年5月2日ご利用ありがとうございます。KKBOXは月額980円の音楽配信サービスとなります。ご了承ください。その他ご不明な点がございましたらKKBOXオンラインサポートへご連絡ください。→http://cs.kkbox.com/jp/
680,708,fuyu ozaki,2016年4月6日,4,いいbacknumber聞け大好き全部聞ける,KKBOX International Limited2016年5月30日ご利用ありがとうございます。リクエストいただきましたアーティストに関しましては、現時点では権利許諾の関係で難しい状況です。今後ラインアップの拡充に努めてまいります。
681,709,べーべー,2016年4月5日,4,使い愛用980高い苦笑680,KKBOX International Limited2016年5月30日ご利用ありがとうございます。KKBOXは月額980円の音楽配信サービスとなります。現時点でライトプランはご用意いたしておりません。ご了承くださいませ。
682,710,ZGMF X425 destiny,2016年3月23日,1,でき最悪ダウンロード意味ずっとロード,KKBOX International Limited2016年5月2日ご利用ありがとうございます。ずっとロードになるとの事ですが、その後いかがでしょうか？ご不明な点がございましたらKKBOXオンラインサポートへご連絡ください。→http://cs.kkbox.com/jp/
683,711,T・ Mio,2016年3月26日,4,最高!!最高いちいちお気に入り探さお気に入りリスト作っ,KKBOX International Limited2016年5月2日ご利用ありがとうございます。お気に入りリスト作成されたいとの事ですが、楽曲の中にハートマークがございます。そちらをクリックしていただきますと、お気に入りリストに追加されます。その他ご不明な点がございましたらKKBOXオンラインサポートへご連絡ください。→http://cs.kkbox.com/jp/
684,712,金澤楓,2016年3月28日,2,ボカロボカロ聞け出来出来れ聴き,KKBOX International Limited2016年5月24日ご利用ありがとうございます。ご希望の楽曲がございましたらKKBOXオンラインサポートまでリクエストください。→http://cs.kkbox.com/jp/
685,714,ドルミ,2016年3月31日,3,よかっ聞い無料トライアル期間終わり,KKBOX International Limited2016年5月24日ご利用ありがとうございます。1日で無料トライアルが終了されたとの事ですが、原因お調べいたしますのでKKBOXオンラインサポートへご連絡ください。→http://cs.kkbox.com/jp/
686,715,佐伯菜々美,2016年3月18日,3,気に入っ最近繋がらなっ!!それなけれいいアプリ,KKBOX International Limited2016年4月22日ご利用ありがとうございます。ご不明な点がございましたらKKBOXオンラインサポートへご連絡ください。→http://cs.kkbox.com/jp/
687,716,FKの鉄道チャンネル,2017年1月11日,4,使い少ない多く使い少ない多く,KKBOX International Limited2016年5月30日ご利用ありがとうございます。今後ラインアップの拡充に努めてまいります。
688,717,ネコ好き,2016年3月31日,4,期限最高やわ広告ないフル聴けるめっちゃよかっ,KKBOX International Limited2016年5月24日利用ありがとうございます。引き続きKKBOXで音楽ライフをお楽しみください。
689,718,きし川原,2016年3月21日,5,最高アプリ湘南乃風BTSもっと増やし!!,KKBOX International Limited2016年4月22日ご利用ありがとうございます。リクエストいただきましたアーティストに関しましては、現時点では権利許諾の関係で難しい状況です。今後ラインアップの拡充に努めてまいります。
690,719,おまめ,2016年5月1日,1,再生時間無料再生時間30なっ??聞き,KKBOX International Limited2016年6月17日ご利用ありがとうございます。1か月の無料期間を過ぎますと無料会員となりますので、30秒試聴となります。有料会員登録をしていただきますと全てのサービスをお使いいただけます。ご不明な点がございましたらKKBOXオンラインサポートへご連絡ください。→http://cs.kkbox.com/jp/
691,720,yuu hi,2016年3月23日,2,ずっとロード続い再生,KKBOX International Limited2016年5月2日ご利用ありがとうございます。ずっとロードになり再生されないとの事ですが、その後いかがでしょうか？ご不明な点がございましたらKKBOXオンラインサポートへご連絡ください。→http://cs.kkbox.com/jp/
692,721,あすか中川,2016年3月28日,2,30メッチャ少ないフル聴ける嬉しいカモ,KKBOX International Limited2016年5月2日ご利用ありがとうございます。1か月の無料期間を過ぎますと無料会員となりますので、30秒試聴となります。有料会員登録をしていただきますと全てのサービスをお使いいただけます。ご不明な点がございましたらKKBOXオンラインサポートへご連絡ください。→http://cs.kkbox.com/jp/
693,722,大好き男サッカー,2016年3月27日,5,最高高い,KKBOX International Limited2016年5月2日利用ありがとうございます。引き続きKKBOXで音楽ライフをお楽しみください。
694,723,小野竜生,2016年4月4日,1,退会不可能ログインできるパスワードメールアドレス入れアカウント存在,KKBOX International Limited2016年5月30日ご利用ありがとうございます。その後いかがでしょうか？ご不明な点がございましたらKKBOXオンラインサポートへご連絡ください。→http://cs.kkbox.com/jp/
695,724,澪鈴羽,2016年3月27日,3,歌詞違う歌詞違うあっする直し,KKBOX International Limited2016年5月2日ご利用ありがとうございます。歌詞が違うとの事ですが、お手数でございますがが楽曲英をKKBOXオンラインサポートへご連絡いただけますでしょうか。→http://cs.kkbox.com/jp/
696,725,んだんだステーション,2016年4月4日,3,助け間違え会員登録これ解除でき,KKBOX International Limited2016年5月30日ご利用ありがとうございます。サービス退会出来ましたでしょうか？ご不明な点がございましたらKKBOXオンラインサポートへご連絡ください。→http://cs.kkbox.com/jp/
697,726,ですじん,2016年4月7日,4,Googleカード支払い知りやっオフライン再生可能する,KKBOX International Limited2016年5月30日ご利用ありがとうございます。お問合せございましたGoogleカードでお支払いですが、現段階ではご使用いただけません。またオフライン再生はキャッシュ(一時保存)していただけましたら、ご使用になれます。ご不明な点がございましたらKKBOXオンラインサポートへご連絡ください。→http://cs.kkbox.com/jp/
698,727,まさゆり,2016年3月29日,1,ふざけずっとむりょくね,KKBOX International Limited2016年5月24日ご利用ありがとうございます。KKBOXは月額980円の音楽配信サービスとなります。ご不明な点がございましたらKKBOXオンラインサポートへご連絡ください。→http://cs.kkbox.com/jp/
699,728,きら,2016年3月30日,4,問題凄くいい!!たくさんあるいい..たまとまっあっそこ困っ(´｀)ハァそれなかっ最高!!!!!!!!!!,KKBOX International Limited2016年5月24日ご利用ありがとうございます。音楽が止まってしまうとの事ですが、その後いかがでしょうか？よろしければ詳細をKKBOXオンラインサポートへご連絡ください。→http://cs.kkbox.com/jp/
700,729,アミ村,2016年3月20日,4,気に入っ気に入っギガすごい上がる,KKBOX International Limited2016年4月22日ご利用ありがとうございます。ご使用になる際はwifi環境下でキャッシュ(一時保存)される事を推奨しております。キャッシュ(一時保存)されますとオフラインでご使用出来ます。ご不明な点がございましたらKKBOXオンラインサポートへご連絡ください。→http://cs.kkbox.com/jp/
701,730,白空,2016年4月3日,1,30再生,KKBOX International Limited2016年5月30日ご利用ありがとうございます。30秒しかご使用出来ないとの事、お調べいたしますのでKKBOXオンラインサポートまでご連絡ください。→http://cs.kkbox.com/jp/
702,731,西野カナ,2016年3月20日,5,最高西野カナあるいい,KKBOX International Limited2016年4月22日利用ありがとうございます。引き続きKKBOXで音楽ライフをお楽しみください。
703,732,T S,2016年3月27日,1,意味わから,KKBOX International Limited2016年5月2日ご利用ありがとうございます。ご不明な点がございましたらKKBOXオンラインサポートへご連絡ください。→http://cs.kkbox.com/jp/
704,733,Anime Anime,2016年4月8日,5,最高セカオワある,KKBOX International Limited2016年5月30日ご利用ありがとうございます。引き続きKKBOXで音楽ライフをお楽しみください。
705,734,熊倉蓮,2016年3月27日,4,もっと減っ値段下げ使え,KKBOX International Limited2016年5月2日ご利用ありがとうございます。KKBOXは月額980円の音楽配信サービスとなります。現時点ではお値下げの予定はございまません。ご了承くださいませ。
706,735,松田琉希,2016年3月31日,5,最高いい再生ランダム機能つけ,"KKBOX International Limited2016年5月30日ご利用ありがとうございます。ランダ再生をご希望の場合は、下記手順をご参考ください。
再生時間軸の下の列に5つのアイコンがあります。一番右にある矢印のアイコンが平行線になっている場合は通常に連続再生になります。ランダム再生にする場合はアイコンをタップし、矢印が交わっているアイコンになりましたらランダム再生になります。ご不明な点がございましたらKKBOXオンラインサポートへご連絡ください。→http://cs.kkbox.com/jp/"
707,736,はる,2016年4月5日,4,良いオルゴールカラオケ多い思い,KKBOX International Limited2016年5月30日ご利用ありがとうございます。今後ラインアップの拡充に努めてまいります。ご希望のアーティストや楽曲がございましたらKKBOXオンラインサポートへご連絡ください。→http://cs.kkbox.com/jp/　
708,737,ルナおおばやし,2016年3月29日,3,30いい,KKBOX International Limited2016年5月24日ご利用ありがとうございます。1か月の無料期間を過ぎますと無料会員となりますので、30秒試聴となります。有料会員登録をしていただきますと全てのサービスをお使いいただけます。ご不明な点がございましたらKKBOXオンラインサポートへご連絡ください。→http://cs.kkbox.com/jp/
709,738,前代未聞の屯田兵ONE,2016年3月28日,5,最高最高最高最高最高最高最高最高最高最高最高最高最高最高最高最高最高最高最高最高最高最高最高最高最高最高最高最高最高最高最高最高最高欲しかっミュージックアプリ画面落とし聞けるいい,KKBOX International Limited2016年5月2日利用ありがとうございます。引き続きKKBOXで音楽ライフをお楽しみください。
710,739,吉田有沙,2016年10月27日,5,最高...とっても良い値段安かっ使える,KKBOX International Limited2016年10月31日ご利用ありがとうございます。引き続きKKBOXで音楽ライフをお楽しみください。
711,740,いだ,2016年3月30日,5,使いアルバム一括ダウンロード出来便利,KKBOX International Limited2016年5月24日利用ありがとうございます。引き続きKKBOXで音楽ライフをお楽しみください。
712,741,あーる,2016年3月18日,1,少ない音楽少ない,"KKBOX International Limited2016年4月22日ご利用ありがとうございます。現在KKBOXでは2,000万曲を配信いたしておりますが、お客様のご希望の楽曲がございましたらKKBOXオンラインサポートへリクエストください。→http://cs.kkbox.com/jp/"
713,742,鬼ノ副長偽物,2016年3月25日,5,いいユーロビート豊富実にいい,KKBOX International Limited2016年5月2日利用ありがとうございます。引き続きKKBOXで音楽ライフをお楽しみください。
714,743,大渕脇千紘,2016年3月31日,3,ずっと無料いい,KKBOX International Limited2016年5月24日ご利用ありがとうございます。KKBOXは月額980円の音楽配信サービスとなります。ご不明な点がございましたらKKBOXオンラインサポートへご連絡ください。→http://cs.kkbox.com/jp/
715,744,行永紘一,2016年5月17日,1,高い,KKBOX International Limited2016年6月22日ご利用ありがとうございます。KKBOXは月額980円の音楽配信サービスとなります。ご了承くださいませ。
716,745,ketou aggressiue,2016年3月22日,3,数少ない聴きない,"KKBOX International Limited2016年5月2日ご利用ありがとうございます。現在KKBOXでは2,000万曲を配信いたしておりますが、ご希望の楽曲がないとの事申し訳ございません。お客様のご希望の楽曲がございましたらKKBOXオンラインサポートへリクエストください。→http://cs.kkbox.com/jp/"
717,746,モンキーD モッコリ,2016年4月5日,2,音源音質悪い,KKBOX International Limited2016年5月30日ご利用ありがとうございます。お客様の貴重なご意見をご参考に、機能改善に努めさせていただきます。ご不明な点がございましたらKKBOXオンラインサポートへご連絡ください。→http://cs.kkbox.com/jp/
718,747,靜慧橋本,2016年4月2日,4,台湾香港たくさん有る,KKBOX International Limited2016年5月30日利用ありがとうございます。引き続きKKBOXで音楽ライフをお楽しみください。
719,748,π乙〆イーブイ,2016年4月3日,5,まあまあ(￣▽￣;),KKBOX International Limited2016年5月30日ご利用ありがとうございます。ご不明な点がございましたらKKBOXオンラインサポートまでご連絡ください。→http://cs.kkbox.com/jp/
720,749,No name,2016年3月25日,5,最高!!!,KKBOX International Limited2016年5月2日利用ありがとうございます。引き続きKKBOXで音楽ライフをお楽しみください。
721,750,古謝哲大,2016年3月25日,5,最高大好き,KKBOX International Limited2016年5月2日利用ありがとうございます。引き続きKKBOXで音楽ライフをお楽しみください。
722,751,misa,2016年3月12日,2,全体少ないKPOP聞きEXOINFINITE防弾少年なくっ残念KPOPランキング欲しいCPOP聞か飛ん,KKBOX International Limited2016年4月11日ご利用ありがとうございます。リクエストいただきましたアーティストに関しましては、現時点では権利許諾の関係で難しい状況です。今後ラインアップの拡充に努めてまいります。音が飛んでしまうとの事原因をお調べさせていただきますのでKKBOXオンラインサポートへリクエストください。→http://cs.kkbox.com/jp/　
723,752,みなみおおたや,2016年3月16日,3,いいいい新しい入っ入っ日本ない感じ韓国TWICEoohahh入れお願い,KKBOX International Limited2016年4月22日ご利用ありがとうございます。リクエストいただきましたアーティストに関しましては、現時点では権利許諾の関係で難しい状況です。今後ラインアップの拡充に努めてまいります。
724,753,彩り加え隊ぐーどん,2016年7月20日,2,画面落とし見れる!!無料音楽アプリ探したくさんとっアプリ一番最高!!よろしく!!!期限終わっ辛い,KKBOX International Limited2016年9月7日ご利用ありがとうございます。有料会員登録をしていただきますと全てのサービスをお使いいただけます。ご不明な点がございましたらKKBOXオンラインサポートへご連絡ください。→http://cs.kkbox.com/jp/
725,755,ワニナイル,2016年3月10日,1,ダウンロード,KKBOX International Limited2016年4月11日ご利用ありがとうございます。KKBOXは月額980円の音楽配信サービスとなります。ご不明な点がございましたらKKBOXオンラインサポートへご連絡ください。→http://cs.kkbox.com/jp/
726,757,つなま,2016年3月11日,5,いい音楽あるいいたま飛ぶなら,KKBOX International Limited2016年4月11日利用ありがとうございます。引き続きKKBOXで音楽ライフをお楽しみください。
727,758,越田開斗,2016年3月20日,3,湘南乃風聞け聴けるお金だす,KKBOX International Limited2016年4月22日ご利用ありがとうございます。リクエストいただきましたアーティストに関しましては、現時点では権利許諾の関係で難しい状況です。今後ラインアップの拡充に努めてまいります。その他ご希望のアーティストや楽曲がございましたらKKBOXオンラインサポートへリクエストください。→http://cs.kkbox.com/jp/　
728,759,志熊唯,2016年4月15日,1,ログインかいなく,KKBOX International Limited2016年6月14日ご利用ありがとうございます。ログイン機能に関しましては、今のところ変更の予定はございません。ご了承くださいませ。ご不明な点はKKBOXオンラインサポートまでリクエストください。→http://cs.kkbox.com/jp/
729,761,Goodぃろは,2016年2月29日,1,調べ音楽おし洋楽調べアップデートお願いばりバイブス下がるガチ,KKBOX International Limited2016年4月11日ご利用ありがとうございます。原因をお調べいたしますので詳細をKKBOXオンラインサポートへご連絡ください。→http://cs.kkbox.com/jp/
730,762,バターチキン,2016年2月27日,5,変わっアプリ使っ久々使っ進化いい使っ,KKBOX International Limited2016年4月11日ご利用ありがとうございます。引き続きKKBOXで音楽ライフをお楽しみください。
731,763,とらとら,2016年3月4日,4,一番いい音楽アプリいいアニメもっと増やし迷わそこお願い,KKBOX International Limited2016年4月11日ご利用ありがとうございます。ご希望の楽曲がございましたらKKBOXオンラインサポートへリクエストください。→http://cs.kkbox.com/jp/
732,764,タラちゃんの実況,2016年3月8日,2,日本アーティスト増やしROCK要望多いしれ有料会員頑張っ,KKBOX International Limited2015年6月11日ご利用ありがとうございます。今後ラインアップの拡充に努めてまいります。具体的なアーティスト名や楽曲名がございましたら、KKBOXオンラインサポートまでリクエストをお送りください。→http://cs.kkbox.com/jp/　
733,765,のぶお,2016年2月28日,2,退会でき有料なっ自分あわ思っ解約しよエラーなっ解約でき月末ふざけ,KKBOX International Limited2016年2月8日ご利用ありがとうございます。オンラインにならないとの事ですが、その後いかがでしょうか？オンラインにならない場合は原因お調べいたしますのでKKBOXオンラインサポートへご連絡ください。→http://cs.kkbox.com/jp/
734,766,まいち,2016年2月26日,1,今日インストールもう30??試し期間,KKBOX International Limited2016年4月11日ご利用ありがとうございます。原因をお調べいたしますので詳細をKKBOXオンラインサポートへご連絡ください。→http://cs.kkbox.com/jp/
735,767,ドゥジョン,2016年3月8日,1,30きけ試し音楽キャッシュしよ会員言う言葉騙される思うバーカ,KKBOX International Limited2016年4月11日ご利用ありがとうございます。30秒しか試聴いただけないとの事ですが、原因お調べいたしますので詳細をKKBOXオンラインサポートへご連絡ください。→http://cs.kkbox.com/jp/
736,768,田中恵里香,2016年2月24日,1,微妙少ない聞きアーティストないもう増やし!!期待凄く,"KKBOX International Limited2016年3月18日ご利用ありがとうございます。現在1,500万曲は配信いたしておりますが、お客様のご希望の楽曲がなく申し訳ございません。ご希望の楽曲がございましたらKKBOXオンラインサポートへリクエストください。→http://cs.kkbox.com/jp/"
737,769,Forever TOP,2016年3月9日,3,フル聞け残念そこ直れ世界いい音楽アプリ思うº_º),KKBOX International Limited2016年4月11日ご利用ありがとうございます。1か月の無料期間を過ぎますと無料会員となりますので、30秒試聴となります。有料会員登録をしていただきますと全てのサービスをお使いいただけます。ご不明な点がございましたらKKBOXオンラインサポートへご連絡ください。→http://cs.kkbox.com/jp/
738,770,橋本凪,2016年3月8日,2,ダメ聴い途中とまっいく聴けなる多いアプリいい,KKBOX International Limited2016年4月11日ご利用ありがとうございます。楽曲が止まったり次の楽曲に行かれるとの事ですが、原因お調べいたしますので詳細をKKBOXオンラインサポートへご連絡ください。→http://cs.kkbox.com/jp/
739,771,ユリウスW7,2016年2月29日,2,おかしい30聞けなっおかしい直し,KKBOX International Limited2016年4月11日ご利用ありがとうございます。30秒視聴になられたとの事、原因をお調べいたしますので詳細をKKBOXオンラインサポートへご連絡ください。→http://cs.kkbox.com/jp/
740,772,トト,2016年2月21日,5,かなりいい今日無料期間終わり愛用残念,KKBOX International Limited2016年3月18日ご利用ありがとうございます。1か月の無料期間を過ぎますと無料会員となりますので、30秒試聴となります。有料会員登録をしていただきますと全てのサービスをお使いいただけます。ご不明な点がございましたらKKBOXオンラインサポートへご連絡ください。→http://cs.kkbox.com/jp/
741,773,kasumi k,2016年2月19日,4,バグ更新設定押し強制終了するバグ直り,"KKBOX International Limited2016年2月29日この度は、ご迷惑をおかけいたしました事を心よりお詫び申し上げます。
今後とも KKBOX をよろしくお願い申し上げます。"
742,774,上野進,2016年2月24日,4,良かっ歌詞モード歌手表示なくなっ戻し,KKBOX International Limited2016年3月18日ご利用ありがとうございます。お客様の貴重なご意見をご参考に、機能改善に努めさせていただきます。引き続きKKBOXでの音楽ライフをお楽しみください。
743,775,星俊介,2016年2月28日,4,プレミア会員設定インターネット接続意味わから,KKBOX International Limited2016年4月11日ご利用ありがとうございます。原因をお調べいたしますので詳細をKKBOXオンラインサポートへご連絡ください。→http://cs.kkbox.com/jp/
744,776,SAMU ‐116arasi,2016年2月25日,5,良いリピート再生追加,"KKBOX International Limited2016年3月18日ご利用ありがとうございます。リピート再生ですが、再生画面の下の列に5つのアイコンがございます。一番左の矢印のアイコンの上に「①」のマークがある場合1曲のリピート再生モードとなりますので、そのアイコンをタップし、他のモードへ変更してください。アイコンの上に「/」がある場合、リピートモードが中止します。アイコンの上にマークがない場合、通常のリピートモードです。
ご不明な点がございましたらKKBOXオンラインサポートへご連絡ください。→http://cs.kkbox.com/jp/"
745,777,IORI LOVE,2016年3月7日,5,一番いいきせかえ歌詞あっ最高,KKBOX International Limited2016年4月11日利用ありがとうございます。引き続きKKBOXで音楽ライフをお楽しみください。
746,778,るぷるる,2016年2月26日,4,結構使え完璧予想良かっ,KKBOX International Limited2016年4月11日ご利用ありがとうございます。引き続きKKBOXで音楽ライフをお楽しみください。
747,779,好文佐藤,2016年3月11日,5,最高,KKBOX International Limited2016年4月11日利用ありがとうございます。引き続きKKBOXで音楽ライフをお楽しみください。
748,780,のののの,2016年2月23日,5,めっちゃいい音質いい使いアプリ,KKBOX International Limited2016年3月18日ご利用ありがとうございます。引き続きKKBOXで音楽ライフをお楽しみください。
749,781,まるまる,2016年3月10日,4,すごいいいノートン危険不安,KKBOX International Limited2016年4月11日ご利用ありがとうございます。ご不明な点がございましたらKKBOXオンラインサポートへご連絡ください。→http://cs.kkbox.com/jp/
750,782,竣山本,2016年2月23日,5,めっちゃ良いずっと無料,KKBOX International Limited2016年3月18日ご利用ありがとうございます。KKBOXは月額980円の音楽配信サービスとなります。有料会員登録をしていただきますと全てのサービスをお使いいただけます。ご不明な点がございましたらKKBOXオンラインサポートへご連絡ください。→http://cs.kkbox.com/jp/
751,783,ろしなん,2016年2月27日,5,良かっ使っ良かっ,KKBOX International Limited2016年4月11日ご利用ありがとうございます。引き続きKKBOXで音楽ライフをお楽しみください。
752,784,りゅーさん,2016年3月7日,5,すごく好き全て入っ歌詞ある!!!もう最高!!!,KKBOX International Limited2016年4月11日利用ありがとうございます。引き続きKKBOXで音楽ライフをお楽しみください。
753,785,河野裕太,2016年3月2日,4,いい,KKBOX International Limited2016年4月11日利用ありがとうございます。引き続きKKBOXで音楽ライフをお楽しみください。
754,786,reisoru K,2016年2月21日,4,いい,KKBOX International Limited2016年3月18日ご利用ありがとうございます。引き続きKKBOXで音楽ライフをお楽しみください。
755,787,飯島みゆき,2016年2月22日,5,最高楽しい,KKBOX International Limited2016年3月18日ご利用ありがとうございます。引き続きKKBOXで音楽ライフをお楽しみください。
756,788,てぃー,2016年3月6日,5,最高無料聴ける最高!!,KKBOX International Limited2016年4月11日利用ありがとうございます。引き続きKKBOXで音楽ライフをお楽しみください。
757,789,濱野忍,2016年3月1日,5,イルミネーション,KKBOX International Limited2016年4月11日利用ありがとうございます。引き続きKKBOXで音楽ライフをお楽しみください。
758,790,様ぶち,2016年2月23日,5,まじ,KKBOX International Limited2016年3月18日ご利用ありがとうございます。引き続きKKBOXで音楽ライフをお楽しみください。
759,791,Ken Kobayashi,2016年2月25日,5,全部無料??それ???,KKBOX International Limited2016年3月18日ご利用ありがとうございます。KKBOXは月額980円の音楽配信サービスとなります。ご了承くださいませ。
760,792,Gorillas Yamaguchi,2016年2月19日,5,機能充実良いアプリなりあり当方KDDIXperia画面左側メニューバー呼び出し設定ボタン押下する強制終了なり対応お願い,"KKBOX International Limited2016年2月29日2015年2月17日(水)より、一部の KKBOX アプリ Android バージョン 5.8.86 において
「設定」メニューを選択するとアプリが強制終了する不具合が発生しております。

Android バージョン 5.8.88 に更新していただきますと、正常にご利用いただけます。
※ Android バージョン 5.8.86 でも、不具合が発生しない場合もございます。

この度は、ご迷惑をおかけいたしました事をお詫び申し上げます。
今後とも KKBOX をよろしくお願い申し上げます。"
761,793,坂本祐美子,2016年2月18日,3,いい全体機能いいbacknumberDISH//入れ,KKBOX International Limited2016年2月29日ご利用ありがとうございます。リクエストいただきましたアーティストに関しましては、現時点では権利許諾の関係で難しい状況です。今後ラインアップの拡充に努めてまいります。
762,794,横山裕美,2016年2月18日,2,アップロード...アップロード設定押す終了早急なんとかし!!,"KKBOX International Limited2016年2月29日2015年2月17日(水)より、一部の KKBOX アプリ Android バージョン 5.8.86 において
「設定」メニューを選択するとアプリが強制終了する不具合が発生しております。

Android バージョン 5.8.88 に更新していただきますと、正常にご利用いただけます。
※ Android バージョン 5.8.86 でも、不具合が発生しない場合もございます。

この度は、ご迷惑をおかけいたしました事をお詫び申し上げます。
今後とも KKBOX をよろしくお願い申し上げます。"
763,795,伊藤昭彦,2016年2月18日,5,慣れれ以前より良い,KKBOX International Limited2016年2月29日ご利用ありがとうございます。引き続きKKBOXで音楽ライフをお楽しみください。
764,796,イチローイチロー,2016年8月4日,1,グーグルネクサスプレーヤーDL可能DL中国語メイン簡単でき,KKBOX International Limited2016年9月7日ご利用ありがとうございます。中国語メインという事ですが、詳細お調べさせていただきますのでKKBOXオンラインサポートへご連絡ください。→http://cs.kkbox.com/jp/
